actor_id,name_unified,year_birth,year_death
emiller_0,"MILLER, E.",NA,NA
amongjews_0,"JEWS, among",NA,NA
heathensandchristians_0,Heathens and Christians,NA,NA
thomasgittins_0,"GITTINS, Thomas",NA,NA
assignsofedwardsayer_0,assigns of Edward Sayer,NA,NA
steph_1,Steph,NA,NA
robertkirkland_0,"KIRKLAND, Robert",NA,NA
bbti_44373,"MABERLEY, M",1750,1750
richardsare_0,"SARE, Richard",NA,NA
gdavis_0,"DAVIS, G.",NA,NA
jamesknapton_3,"KNAPTON, James",NA,NA
henrichchristophcrker_0,"CRŒKER, Henrich",NA,NA
johnwyat_0,Johnwyat,NA,NA
bbti_115965,"TAYLOR, Jonathan",1709,1709
mrjamesmevenandcompany_0,Mr James M'Even and Company,NA,NA
messieursbettesworthandhitch_0,Messieurs Bettesworth and Hitch,NA,NA
dieaton_1,"EATON, D.",NA,NA
williamyetts_0,"YETTS, William",NA,NA
bbti_36391,"HURT, Thomas",1692,1730
wolverhamptonandwalsall_0,Wolverhampton and Walsall,NA,NA
tvarnam_0,"VARNAM, T.",NA,NA
bbti_51518,"OSBORNE, J",1716,1716
abettesworth_0,"BETTESWORTH, A.",NA,NA
sarahsadlier_0,"SADLIER, Sarah",NA,NA
ecave_2,"CAVE, E.",NA,NA
bbti_8900,"BRETT, Mrs",1750,1750
jbateman_0,"BATEMAN, J.",NA,NA
georgebegg_0,"BEGG, George",NA,NA
johnaitken_0,"AITKEN, John",NA,NA
cmicklewright_0,"MICKLEWRIGHT, C.",NA,NA
roberthamilton_0,"HAMILTON, Robert",NA,NA
jun_8,jun,NA,NA
hwillson_0,"WILLSON, H.",NA,NA
bbti_73824,"WEALE, John",1721,1724
pgibson_1,"GIBSON, P.",NA,NA
mrverney_0,Mr Verney,NA,NA
bbti_33054,"HERRING, Richard",1749,1749
jbsprintandaaronward_0,J. & B. Sprint and Aaron Ward,NA,NA
rbaldwinjr_0,"JR, R.",NA,NA
bbti_3175,"BAKEWELL, Thomas",1716,1749
bbti_110483,"RUCK, Martha",1707,1707
mrledsham_0,Mr Ledsham,NA,NA
mrleech_0,Mr Leech,NA,NA
mbrudenell_0,"BRUDENELL, M.",NA,NA
combradaniell_0,"DANIELL, Combra",NA,NA
thomashunt_0,"HUNT, Thomas",NA,NA
james_4,James,NA,NA
jknapton_1,"KNAPTON, J.",NA,NA
cclyon_0,"CLYON, C.",NA,NA
cparkhurst_0,"PARKHURST, C.",NA,NA
bbti_27233,"GILLIFLOWER, Martha",1700,1702
henryvanbulderen_0,Henry van Bulderen,NA,NA
mrworden_0,Mr Worden,NA,NA
mrgiles_0,Mr Giles,NA,NA
williamshepey_0,"SHEPEY, William",NA,NA
assignsofrichardandedwardatkinsesq_0,assigns of Richard and Edward Atkins Esq,NA,NA
pmarkham_0,"MARKHAM, P.",NA,NA
bbti_63213,"SIMS, Alexander",1705,1705
johnknapper_0,"KNAPPER, John",NA,NA
jkingston_2,"KINGSTON, J.",NA,NA
ehawks_0,"HAWKS, E.",NA,NA
rogertucky_0,"TUCKY, Roger",NA,NA
bbti_107239,"BLAGUE, Daniel",1641,1709
executrixofthomasnewcomb_0,Executrix of Thomas Newcomb,NA,NA
williamalkin_0,"ALKIN, William",NA,NA
kallwood_0,"ALLWOOD, K.",NA,NA
bbti_71917,"W J, ---",1701,1701
phillee_0,"LEE, Phil.",NA,NA
charlesmount_0,"MOUNT, Charles",NA,NA
nicholasbuttolph_1,"BUTTOLPH, Nicholas",NA,NA
alrbieabigail_0,"ABIGAIL, A.",NA,NA
wmidwinter_0,"MIDWINTER, W.",NA,NA
sarahburton_0,"BURTON, Sarah",NA,NA
etracy_1,"TRACY, E.",NA,NA
bbti_15334,"COLLYER, John",1689,1712
bbti_23800,"FAWKNER, J",1698,1698
bbti_112627,"STAGG, John",1709,1709
henryallestree_1,"ALLESTREE, Henry",NA,NA
ncliff_0,"CLIFF, N.",NA,NA
william_2,William,NA,NA
robertbrownannodom_0,"DOM, Robert",NA,NA
patduganjosleathley_0,"LEATHLEY, Pat.",NA,NA
tpasmore_0,"PASMORE, T.",NA,NA
nsaunders_0,"SAUNDERS, N.",NA,NA
edobsonjerpepyat_0,"PEPYAT, E.",NA,NA
him_5,him,NA,NA
bbti_15050,"COLEBATCH, Benjamin",1706,1738
gulielmidickenson_0,"DICKENSON, Gulielmi",NA,NA
ebedford_0,"BEDFORD, E.",NA,NA
abra_0,Abra,NA,NA
mrbarrow_0,Mr Barrow,NA,NA
nrich_0,"RICH, N.",NA,NA
johnmonsure_0,"MONSURE, John",NA,NA
mrjadavidsonandcompany_0,Mr Ja. Davidson and Company,NA,NA
mrjohnhamiltonschoolmaster_0,"SCHOOL-MASTER, Mr",NA,NA
johnmonour_0,"MONOUR, John",NA,NA
redwardexshaw_0,"EXSHAW, r",NA,NA
atompson_0,"TOMPSON, A.",NA,NA
drummondandcompany_0,Drummond and Company,NA,NA
missionariosreaes_0,"REAES, Missionarios",NA,NA
jacobumwatson_0,"WATSON, Jacobum",NA,NA
jamesdunsmuir_0,"DUNSMUIR, James",NA,NA
williaminnes_0,"INNES, William",NA,NA
saveandgetwealth_0,save and get wealth,NA,NA
mickepherrawlins_0,"RAWLINS, Mickepher",NA,NA
ttaunton_0,"TAUNTON, T.",NA,NA
symmergordon_0,Symmer & Gordon,NA,NA
rfarqubar_0,"FARQUBAR, R.",NA,NA
jgrierson_0,"GRIERSON, J.",NA,NA
bbti_114488,"ROBINSON, John",1717,1717
georgsaalbach_0,"SAALBACH, Georg",NA,NA
theodorewilliamernestgvth_0,"GVTH, Theodore",NA,NA
wgarway_0,"GARWAY, W.",NA,NA
bbti_70162,"TORBUCK, E",1738,1738
bbti_53259,"PEARCE, Sarah",1749,1749
abaldwin_1,"BALDWIN, A.",NA,NA
georgescraban_0,"SCRABAN, George",NA,NA
cpurphey_0,"PURPHEY, C.",NA,NA
strayedward_0,"EDWARD, Stray",NA,NA
thomasleasly_0,"LEASLY, Thomas",NA,NA
executrixoftnewcombedeceased_0,executrix of T. Newcombe deceased,NA,NA
bbti_72091,"WAKE, J",1750,1750
henryclements_1,"CLEMENTS, Henry",NA,NA
dictumguilinnys_0,"INNYS, dictum",NA,NA
bbti_16281,"CORSELEY, W",1721,1735
bbti_65808,"STANLEY, James",1745,1751
bbti_48067,"MOON, John",1745,1772
annodom_8,"DOM, Anno",NA,NA
twheymouth_0,"WHEYMOUTH, T.",NA,NA
bbti_16942,"CRAMPHORN, J",1712,1714
samuelisfulleri_0,"FULLERI, Samuelis",NA,NA
edvardihamilton_0,"HAMILTON, Edvardi",NA,NA
bbti_46125,"MATTHEWSON, Thomas",1724,1724
samuelterry_1,"TERRY, Samuel",NA,NA
iepilkington_0,"PILKINGTON, i.",NA,NA
mrsbailefs_0,Mrs Bailefs,NA,NA
roberthitchin_0,"HITCHIN, Robert",NA,NA
llichfieldsumptibussamwilmot_0,"WILMOT, L.",NA,NA
mrlaureuce_0,Mr Laureuce,NA,NA
bbti_60007,"ROYCE, Mrs",1730,1730
robertraworth_0,"RAWORTH, Robert",NA,NA
mathewewalbancke_0,"WALBANCKE, Mathewe",NA,NA
bbti_77600,"WOOD, Thomas",1715,1742
georgethom_0,"THOM, George",NA,NA
bbti_115718,"WATSON, Samuel",1745,1745
jknaptonandwillmeadows_0,J. Knapton and Will. Meadows,NA,NA
sarahchaulklintaunton_0,"TAUNTON, Sarah",NA,NA
edwardscoreexeter_0,"EXETER, Edward",NA,NA
jclark_2,"CLARK, J.",NA,NA
bbti_55707,"PRESCOT, Mrs",1712,1712
gjames_0,"JAMES, G.",NA,NA
bbti_31597,"HARTSHORN, Mrs",1714,1719
bbti_12513,"CARTWRIGHT, F",1740,1740
mrhrichardson_0,"RICHARDSON, Mr",NA,NA
mrscoe_0,"COE, Mr",NA,NA
bbti_200201,"FULLER, Arabella",1726,1726
widowwilkinson_0,"WILKINSON, widow",NA,NA
johngover_0,"GOVER, John",NA,NA
wevans_1,"EVANS, W.",NA,NA
jamesparker_0,"PARKER, James",NA,NA
thomasmiddleton_0,"MIDDLETON, Thomas",NA,NA
henrymorris_0,"MORRIS, H.",NA,NA
wparks_0,"PARKS, W.",NA,NA
thomasdawsonbibliopolcantab_0,"CANTAB, Thomas",NA,NA
mrmaxwell_0,Mr Maxwell,NA,NA
bbti_58887,"ROBINSON, Edward jr",1701,1717
bbti_11034,"BURGISS, E",1744,1744
johnhendersonmerchant_0,"MERCHANT, John",NA,NA
ffaweet_0,"FAWEET, F.",NA,NA
bbti_1955,"ASHLEY, T",1725,1725
georgebrice_0,"BRICE, George",NA,NA
bbti_51220,"OLDFIELD, Thomas",1733,1733
joannemmackie_0,"MACKIE, Joannem",NA,NA
wroberts_0,"ROBERTS, W.",NA,NA
alexander_2,Alexander,NA,NA
mrprior_1,Mr Prior,NA,NA
bbti_34547,"HOLLOWAY, ---",1730,1744
bbti_106815,"RICHMOND, David",1700,1700
flyingstationers_0,flying stationers,NA,NA
jacobihoey_1,"HOEY, Jacobi",NA,NA
mrwalthoe_0,Mr Walthoe,NA,NA
bbti_116083,"TRACEY, John",1714,1714
bbti_4224,"BARRINGTON, M",1711,1711
rogerwarne_1,"WARNE, Roger",NA,NA
wramsay_0,"RAMSAY, W.",NA,NA
pk_0,"K, P.",NA,NA
jamesmeurosekilmarnock_0,"KILMARNOCK, James",NA,NA
johnandjamesknapton_0,John and James Knapton,NA,NA
bwgent_0,"GENT, B:",NA,NA
jcollins_1,"COLLINS, J.",NA,NA
bbti_115385,"MATHEWES, William",1702,1760
christianpenn_0,"PENN, Christian",NA,NA
marthalewis_0,"LEWIS, Martha",NA,NA
thenshall_0,"HENSHALL, T.",NA,NA
andrewwelsh_0,"WELSH, Andrew",NA,NA
elizabethsadier_0,"SADIER, Elizabeth",NA,NA
abetsworthhclements_0,"CLEMENTS, A.",NA,NA
mrjamesdavid_0,"DAVID, Mr",NA,NA
johntrailmrgavindrummond_0,"DRUMMOND, John",NA,NA
robertumfreebarniumtypographumregium_0,"REGIUM, Robertum",NA,NA
thomasbatten_0,"BATTEN, Thomas",NA,NA
churchsimmons_0,"SIMMONS, Church",NA,NA
jandbsprine_0,J. and B. Sprine,NA,NA
thomashinton_0,"HINTON, Thomas",NA,NA
thomashintonjr_0,"JR, Thomas",NA,NA
bbti_26876,"GIBBONS, Anthony",1733,1733
bbti_110247,"JACKSON, Joseph",1733,1733
jamesdelusseux_0,"DELUSSEUX, James",NA,NA
romanknight_0,"KNIGHT, Roman",NA,NA
rmorley_0,"MORLEY, R.",NA,NA
jgooding_1,"GOODING, J.",NA,NA
jlister_0,"LISTER, J.",NA,NA
hughsingleton_2,"SINGLETON, Hugh",NA,NA
mrelliot_0,Mr Elliot,NA,NA
bbti_50559,"NISBET, L",1750,1750
bbti_36018,"HUMFREYS, John",1739,1739
companyofstantioners_0,Company of Stantioners,NA,NA
companyofstationers_5,Company of Stationers,NA,NA
mrstewart_0,Mr Stewart,NA,NA
thomasdryar_0,"DRYAR, Thomas",NA,NA
bbti_29382,"GUEST, R",1709,1709
giovanniwilcox_0,"WILCOX, Giovanni",NA,NA
georgeewin_0,"EWIN, George",NA,NA
francis_3,Francis,NA,NA
jameshamiltongardner_0,"GARDNER, James",NA,NA
kirkaldyanddunfermline_0,Kirkaldy and Dunfermline,NA,NA
joanbasged_1,"BASGED, Joan",NA,NA
joannismosmansociorum_0,Joannis Mosman & sociorum,NA,NA
rware_0,"WARE, R.",NA,NA
jroberts_3,"ROBERTS, J.",NA,NA
williamwilliamson_1,"WILLIAMSON, William",NA,NA
bbti_110894,"CROSSE, William",1703,1703
bbti_18148,"DAGNEL, Stephen",1719,1719
bullandmouthsociety_0,Bull and Mouth Society,NA,NA
bbti_114409,"BROWN, James",1727,1727
whitechapelmount_0,"MOUNT, Whitechapel",NA,NA
jbutler_0,"BUTLER, J.",NA,NA
mrjlacaze_0,"LACAZE, Mr",NA,NA
smascoll_0,"MASCOLL, S.",NA,NA
mb_0,"B, M.",NA,NA
printedbyrobertfreebairn_0,"FREEBAIRN, Printedby",NA,NA
pierredevarennedavidmortierlibraires_0,Pierre de Varenne & David Mortier Libraires,NA,NA
johncrosby_1,"CROSBY, John",NA,NA
micheletiennedavid_0,"DAVID, Michel-Etienne",NA,NA
dhiller_0,"HILLER, D.",NA,NA
ignatiikelly_0,"KELLY, Ignatii",NA,NA
assignsofthomasnewcombandhenryhillsdeceasd_0,assigns of Thomas Newcomb and Henry Hills deceas'd,NA,NA
dryley_0,"RYLEY, D.",NA,NA
natcliff_0,"CLIFF, Nat.",NA,NA
emathews_0,"MATHEWS, E.",NA,NA
henrywilson_0,"WILSON, Henry",NA,NA
robertrae_3,"RAE, Robert",NA,NA
davidsamuel_0,"SAMUEL, David",NA,NA
bbti_35560,"HOWLATT, E",1723,1733
mrwtaylor_0,"TAYLOR, Mr",NA,NA
jamescorbett_0,"CORBETT, James",NA,NA
mrjohnmartins_0,"MARTIN'S, Mr",NA,NA
theophilismusgrove_0,"MUSGROVE, Theophilis",NA,NA
andrewhart_1,"HART, Andrew",NA,NA
captainoneil_0,"O-NEIL, Captain",NA,NA
teaguishsociety_0,Teaguish Society,NA,NA
bbti_44923,"MANCKLIN, Richard",1679,1739
rclavel_1,"CLAVEL, R.",NA,NA
whaws_0,"HAWS, W.",NA,NA
georgestrahan_1,"STRAHAN, George",NA,NA
richardwinpenny_0,"WINPENNY, Richard",NA,NA
jkeating_2,"KEATING, J.",NA,NA
thomascotton_0,"COTTON, Thomas",NA,NA
jcaillou_0,"CAILLOUÉ, J.",NA,NA
bbti_5948,"BERKLEY, S",1728,1739
kingandstagg_0,King and Stagg,NA,NA
propagatingchristian_0,"CHRISTIAN, Propagating",NA,NA
tyoungjr_0,"JR, T.",NA,NA
thomasdavies_1,"DAVIES, Thomas",NA,NA
ehot_0,"HO`T, E.",NA,NA
scole_0,"COLE, S.",NA,NA
jlomas_0,"LOMAS, J.",NA,NA
strimmer_0,"TRIMMER, Mr",NA,NA
henryalestree_0,"ALESTREE, Henry",NA,NA
sleeke_0,"LEEKE, S.",NA,NA
pbrown_0,"BROWN, P.",NA,NA
jsternhall_0,"STERNHALL, J.",NA,NA
rmiddletonchappel_0,"CHAPPEL, R.",NA,NA
buxton_0,Buxton,NA,NA
matlockbaths_0,"BATHS, Matlock",NA,NA
jbott_0,"BOTT, J.",NA,NA
williambettinson_0,"BETTINSON, William",NA,NA
rhett_5,"HETT, R.",NA,NA
wmwallis_0,"WALLIS, Wm.",NA,NA
jrandol_0,"RANDOL, J.",NA,NA
bbti_84397,"JENOUR, Mathew",1724,1724
lambertbeekman_0,"BEEKMAN, Lambert",NA,NA
hugobrown_0,"BROWN, Hugo",NA,NA
grhodes_0,"RHODES, G.",NA,NA
thomaeruddimanni_0,"RUDDIMANNI, Thomae",NA,NA
eroger_0,"ROGER, E.",NA,NA
ahill_0,"HILL, A.",NA,NA
smithffildgorllewinol_0,"GORLLEWINOL, Smithffild",NA,NA
andrewbrice_0,"BRICE, Andrew",NA,NA
wking_0,"KING, W.",NA,NA
josse_0,Josse,NA,NA
bbti_57211,"REDMAYNE, William",1747,1748
wsewell_0,"SEWELL, W.",NA,NA
celebacademiaetypog_0,"TYPOG, Celeb.",NA,NA
bibliopolasgulthurlbourncantab_0,"CANTAB, Bibliopolas",NA,NA
gulinnyslondini_0,Gul. Innys Londini,NA,NA
johnmeyerswidow_0,"WIDOW, John",NA,NA
bbti_52569,"PARKS, William",1710,1750
bbti_73059,"WARD, William",1684,1738
bbti_6949,"BLACKWELL, J",1734,1734
andreaestalkerbibliopolae_0,"BIBLIOPOLAE, Andreae",NA,NA
regiaesocietattyograph_0,"TYOGRAPH, Regiae",NA,NA
voluntarysubscription_0,"SUBSCRIPTION, subscription",NA,NA
anthonypeisleybibliopoxon_0,"OXON, Anthony",NA,NA
humphreywainwright_0,"WAINWRIGHT, Humphrey",NA,NA
timothygoodwin_0,"GOODWIN, Timothy",NA,NA
bbti_109838,"BRIGHT, John",1715,1715
elynnswhipmaker_0,"WHIPMAKER, E.",NA,NA
viduamjonbowyer_0,"BOWYER, viduam",NA,NA
goldenbuckwarwickstreet_0,"WARWICKSTREET, Golden",NA,NA
samnathbuck_0,Sam. ' & Nath. ' Buck,NA,NA
bbti_75027,"WHITE, Richard",1714,1714
bbti_74956,"WHITE, Henry",1714,1714
benjamincowse_0,"COWSE, Benjamin",NA,NA
gulsandby_0,"SANDBY, Gul.",NA,NA
bbti_115630,"AYSHFORD, John",1716,1732
companyofbooksellers_0,Company of booksellers,NA,NA
benjamintookebibliopolae_0,"BIBLIOPOLAE, Benjamin",NA,NA
bbti_12242,"CARNAN, William",1723,1737
afeader_0,"FEADER, A.",NA,NA
bbti_115688,"PURTON, Henry",1726,1726
samuelfarley_2,"FARLEY, Samuel",NA,NA
ttonson_0,"TONSON, T.",NA,NA
robertiuriesoccur_0,Roberti Urie & Soc. Curâ,NA,NA
gavinumhamilton_0,"HAMILTON, Gavinum",NA,NA
joanpatonigalvinihamiltoni_0,Joan. Patoni & Galvini Hamiltoni,NA,NA
josbourn_0,"OSBOURN, J.",NA,NA
emackeuen_0,"MACKEUEN, E.",NA,NA
llichfieldsumptibusgeorgewestbibliopoxoniensis_0,"OXONIENSIS, L.",NA,NA
wsare_0,"SARE, W.",NA,NA
ffayramcrivington_0,"RIVINGTON, F.",NA,NA
bbti_642,"ALDSWORTH, W",1714,1714
aberdeen_0,Aberdeen,NA,NA
gavinhamilton_2,"HAMILTON, G.",NA,NA
dauphincouronne_0,Dauphin & Couronne,NA,NA
bbti_6932,"BLACKWELL, Alessandro (Alexander)",1733,1733
durchandrewcrooke_0,"CROOKE, durch",NA,NA
randjbonwickandrwilkin_0,R. and J. Bonwicke and R. Wilkin,NA,NA
thomasnewborough_0,"NEWBOROUGH, Thomas",NA,NA
joanslattertonens_0,Joan. Slatter Ætonens,NA,NA
bbti_71200,"TYTHER, J",1735,1735
assignsoflmeredith_0,assigns of L. Meredith,NA,NA
rbonwicke_0,"BONWICKE, R.",NA,NA
tgoodwyn_0,"GOODWYN, T.",NA,NA
mwotton_0,"WOTTON, M.",NA,NA
jwalthoe_0,"WALTHOE, J.",NA,NA
smanship_0,"MANSHIP, S.",NA,NA
johnnicholson_0,"NICHOLSON, J.",NA,NA
rparker_0,"PARKER, R.",NA,NA
jacobiknapton_0,"KNAPTON, Jacobi",NA,NA
timotheumchilde_0,"CHILDE, Timotheum",NA,NA
clements_0,Clements,NA,NA
joannispatonbibliopolae_0,"BIBLIOPOLAE, Joannis",NA,NA
johnsturtengraven_0,"ENGRAVEN, John",NA,NA
printsofshopkeeperssigns_0,Prints of Shop-Keepers Signs,NA,NA
richbayley_0,"BAYLEY, Rich.",NA,NA
wlloyd_1,"LLOYD, W.",NA,NA
mrthomasgittins_0,"GITTINS, Mr",NA,NA
bbti_107962,"SIMPSON, Benjamin",1692,1752
gbouchier_0,"BOUCHIER, G.",NA,NA
bbti_15247,"COLLINS, John",1717,1717
sbridgeman_0,"BRIDGEMAN, S.",NA,NA
akincard_0,"KINCARD, A.",NA,NA
janhendrikschuller_0,"SCHULLER, Jan",NA,NA
mrgreen_0,Mr Green,NA,NA
mrholman_0,Mr Holman,NA,NA
mrhumphryjun_0,Mr Humphry jun,NA,NA
paulvaillantlibraire_0,"LIBRAIRE, Paul",NA,NA
jetpknaptonetcharlesbathurstlondini_0,J. et P. Knapton et Charles Bathurst Londini,NA,NA
jacobumfletcheroxoniae_0,"OXONIAE, Jacobum",NA,NA
wthurlbourncantabrigiae_0,"CANTABRIGIAE, W.",NA,NA
cwaller_0,"WALLER, C.",NA,NA
jdelage_2,"DELAGE, J.",NA,NA
pvaillant_1,"VAILLANT, P.",NA,NA
mchastel_0,"CHASTEL, M.",NA,NA
ssympson_0,"SYMPSON, S.",NA,NA
jregnier_0,"REGNIER, J.",NA,NA
bbti_71670,"VERTUE, H",1748,1748
sgoadby_0,"GOADBY, S.",NA,NA
tcox_3,"COX, T.",NA,NA
societyforpropagatingchristianknowledge_0,Society for Propagating Christian Knowledge,NA,NA
twismanship_0,"MANSHIP, T.",NA,NA
richmanby_0,"MANBY, Rich.",NA,NA
dedrosmatwotton_0,"WOTTON, D.",NA,NA
gulielmiinnys_1,"INNYS, Gulielmi",NA,NA
norwich_1,Norwich,NA,NA
jgooding_0,"GOODING, J.",NA,NA
mseed_0,"SEED, M.",NA,NA
jandtwilcox_0,J. and T. Wilcox,NA,NA
samcrough_0,"CROUGH, Sam.",NA,NA
rread_0,"READ, R.",NA,NA
charlescorbett_1,"CORBETT, Charles",NA,NA
mrking_1,Mr King,NA,NA
mrwyatt_0,Mr Wyatt,NA,NA
mrbuttler_0,Mr Buttler,NA,NA
mrbrown_0,Mr Brown,NA,NA
mrmers_0,Mr Mers,NA,NA
mrkent_0,Mr Kent,NA,NA
mrpemberton_0,Mr Pemberton,NA,NA
mrclements_1,Mr Clements,NA,NA
mrholland_0,Mr Holland,NA,NA
mrknaplock_0,Mr Knaplock,NA,NA
mrchurchill_0,Mr Churchill,NA,NA
mrbaker_0,Mr Baker,NA,NA
mrbell_1,Mr Bell,NA,NA
mrphilips_0,Mr Philips,NA,NA
mrhorn_0,Mr Horn,NA,NA
mrsmith_0,Mr Smith,NA,NA
mrvarnham_0,Mr Varnham,NA,NA
mrosborn_0,Mr Osborn,NA,NA
bbti_50485,"NICKOLSON, J",1712,1712
nclift_0,"CLIFT, N.",NA,NA
aberdeen_3,Aberdeen,NA,NA
michaelhennekin_0,"HENNEKIN, Michael",NA,NA
spalmerandjhuggonson_0,S. Palmer and J. Huggonson,NA,NA
abussy_0,"BUSSY, A.",NA,NA
awhitehall_0,"WHITEHALL, A",NA,NA
bbti_43362,"LOBB, W",1741,1741
jacobrobinson_0,"ROBINSON, Jacob",NA,NA
bbti_48093,"MOOR, Thomas",1700,1700
jhuggonson_0,"HUGGONSON, J.",NA,NA
bbti_8100,"BOWEN, Emanuel",1709,1767
paulumetisaacumvaillant_0,Paulum et Isaacum Vaillant,NA,NA
williamratten_1,"RATTEN, William",NA,NA
johnwhite_2,"WHITE, John",NA,NA
newballadsbroadsheets_0,"BROADSHEETS, New",NA,NA
willsingle_0,Will. Single,NA,NA
andrewendenburg_0,"ENDENBURG, Andrew",NA,NA
bbti_76605,"WILLIS, J",1701,1701
ascott_0,"SCOTT, A.",NA,NA
ssaunders_0,"SAUNDERS, S.",NA,NA
jameshodgesandjohn_0,James Hodges and John,NA,NA
jun_5,Jun. 8,NA,NA
cirencestergazette_0,"GAZETTE, Cirencester",NA,NA
marykingman_0,"KINGMAN, Mary",NA,NA
messieursprevost_0,"PREVOST, Messieurs",NA,NA
bbti_27425,"GLASS, Thomas",1720,1750
sarahjenour_0,"JENOUR, Sarah",NA,NA
bbti_44180,"LUMM, W",1753,1753
knackwheeler_0,"WHEELER, Knack",NA,NA
bbti_12462,"CARTER, M",1720,1720
hydrographer_0,Hydrographer,NA,NA
johninnys_1,"INNYS, John",NA,NA
bbti_56507,"R, R",1708,1708
jstagg_0,"STAGG, J.",NA,NA
cprice_0,"PRICE, C.",NA,NA
bbti_112684,"HOWARD, John",1733,1733
messinnysandmanby_1,Mess. Innys and Manby,NA,NA
tferrour_1,"FERROUR, T.",NA,NA
regiaemajestatis_1,"MAJESTATIS, Regiae",NA,NA
urbisacademiaetypographi_0,Urbis & Academiae Typographi,NA,NA
jhodges_1,"HODGES, J.",NA,NA
ethornhill_0,"THORNHILL, E.",NA,NA
petrumantoniumbrigonci_0,"BRIGONCI, Petrum",NA,NA
jacobicarson_0,"CARSON, Jacobi",NA,NA
josephumleathley_0,"LEATHLEY, Josephum",NA,NA
patriciumdugan_0,"DUGAN, Patricium",NA,NA
bbti_62265,"SHEAFE, Samuel",1712,1732
cn_0,"N, C.",NA,NA
dmertain_0,"MERTAIN, D.",NA,NA
gulinnys_1,"INNYS, Gul.",NA,NA
jwetsten_0,"WETSTEN, J.",NA,NA
gulsmith_0,"SMITH, Gul.",NA,NA
bbti_110840,"BROWN, Thomas",1750,1750
bbti_109578,"MORLEY, John",1713,1713
henrybynneman_0,"BYNNEMAN, Henry",NA,NA
humfreytoy_0,"TOY, Humfrey",NA,NA
jbatley_0,"BATLEY, J.",NA,NA
bbti_25226,"FOWLER, J",1722,1738
jwilmot_0,"WILMOT, J.",NA,NA
grisk_1,"RISK, G.",NA,NA
jrowyer_0,"ROWYER, J.",NA,NA
bbti_70083,"TOOK, ---",1723,1724
mesknapton_0,"KNAPTON, Mes.",NA,NA
mesbettesworthandhitchmesinnysandmanbymeswardandwicksteed_0,Mes. Bettesworth and Hitch Mes. Innys and Manby Mes. Ward and Wicksteed,NA,NA
jstrosnicholathomas_0,"THOMAS, J.",NA,NA
jdover_0,"DOVER, J.",NA,NA
gchrichley_0,"CHRICHLEY, G.",NA,NA
bbti_60703,"SAMUEL, Christmas",1717,1717
bbti_107963,"SIMPSON, Thomas",1683,1733
bbti_62147,"SHAW, E",1730,1731
bbti_82953,"GREEN, John",1732,1732
jsimon_0,"SIMON, J.",NA,NA
cwelch_0,"WELCH, C.",NA,NA
hannahkite_0,"KITE, Hannah",NA,NA
whichplaces_1,"PLACES, which",NA,NA
cheaper_0,Cheaper,NA,NA
abettesworth_9,"BETTESWORTH, A.",NA,NA
rnaws_0,"NAWS, R.",NA,NA
samueltuckey_0,"TUCKEY, Samuel",NA,NA
cookeandcharlton_0,Cooke and Charlton,NA,NA
josephgittins_0,"GITTINS, Joseph",NA,NA
rhett_2,"HETT, R.",NA,NA
alexandercarmichael_0,"CARMICHAEL, Alexander",NA,NA
williamtaylor_5,"TAYLOR, William",NA,NA
pwogan_2,"WOGAN, P.",NA,NA
jamesgood_1,"GOOD, J.",NA,NA
eculpeper_0,"CULPEPER, E.",NA,NA
gwoodfall_0,"WOODFALL, G.",NA,NA
hdean_0,"DEAN, H.",NA,NA
bbti_7400,"BODDINGTON, Joseph",1708,1720
bbti_20413,"DODD, Nathaniel",1722,1722
bbti_79307,"AUSTIN, Samuel",1726,1726
williambeeby_0,"BEEBY, William",NA,NA
messrscarmichaelandmillar_0,Messrs. Carmichael and Millar,NA,NA
paullamoureux_0,"LAMOUREUX, Paul",NA,NA
johnwalthoejust_0,"JUST, John",NA,NA
thomasrands_0,"RANDS, Thomas",NA,NA
bbti_20114,"DICKS, J",1731,1731
dom_9,Dom,NA,NA
charlestrueman_0,"TRUEMAN, Charles",NA,NA
jrobinson_6,"ROBINSON, J.",NA,NA
gulielmumbinaldum_0,"BINALDUM, Gulielmum",NA,NA
awnshamumjohannemchurchill_0,Awnshamum & Johannem Churchill,NA,NA
paulumisaacumvaillant_1,Paulum & Isaacum Vaillant,NA,NA
johnwhite_1,"WHITE, John",NA,NA
edwardnoon_0,"NOON, Edward",NA,NA
ssimmons_0,"SIMMONS, S.",NA,NA
jhart_0,"HART, J.",NA,NA
jlewis_1,"LEWIS, J.",NA,NA
egardner_0,"GARDNER, E.",NA,NA
jbence_2,"BENCE, J.",NA,NA
rkinnier_0,"KINNIER, R.",NA,NA
bcorcoran_0,"CORCORAN, B.",NA,NA
tluckman_1,"LUCKMAN, T.",NA,NA
cbaynbridge_0,"BAYNBRIDGE, C.",NA,NA
bbti_54414,"PICKMAN, Charles",1739,1739
bbti_55548,"POWELL, R",1750,1750
tevans_0,"EVANS, T.",NA,NA
richardupfeild_0,"UPFEILD, Richard",NA,NA
bbti_76971,"WILSON, Thomas",1704,1704
rspenceyork_0,"YORK, R.",NA,NA
michrawins_0,"RAW`INS, Mich.",NA,NA
iwalsh_0,"WALSH, I.",NA,NA
messrskitchinjefferys_0,Messrs. Kitchin & Jefferys,NA,NA
johnbaskettandcompany_0,John Baskett and Company,NA,NA
